time_s,temperature_humidity,temperature_pressure,pressure,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,led_r,led_g,led_b
63.05,344.794,344.794,0.00000502712058,0,0.0000124,-1e-7,-0.0000281,-0.1370849,-0.695597,-0.309142,16.6477185,22.2434375,-34.1620663,255,0,0
63.1,343.298,343.298,0.00000507369229,0,0.0000117,3e-7,-0.000029,-0.1272141,-0.6931183,-0.3224667,15.1007722,22.7232623,-34.5679159,255,0,0
63.15,341.803,341.803,0.00000512069545,0,0.0000109,7e-7,-0.0000298,-0.117412,-0.690622,-0.3346448,13.5227744,23.1730153,-34.9259755,255,0,0
63.2,340.308,340.308,0.00000516813405,0,0.0000099,0.000001,-0.0000307,-0.1076698,-0.6881626,-0.3456657,11.9167484,23.5889323,-35.2361793,255,0,0
63.25,338.813,338.813,0.00000521601213,0,0.0000089,0.0000013,-0.0000314,-0.0979787,-0.6857902,-0.3555214,10.2858116,23.9675787,-35.4985831,255,0,0
63.3,337.317,337.317,0.00000526433375,0,0.0000078,0.0000015,-0.0000322,-0.0883291,-0.68355,-0.3642057,8.6331654,24.3058699,-35.7133388,255,0,0
63.35,335.822,335.822,0.00000531310303,0,0.0000066,0.0000017,-0.0000329,-0.0787114,-0.6814825,-0.3717142,6.9620848,24.6010881,-35.8806719,255,0,0
63.4,334.327,334.327,0.00000536232412,0,0.0000054,0.0000018,-0.0000336,-0.0691157,-0.679623,-0.3780439,5.2759065,24.850898,-36.0008595,255,0,0
63.45,332.831,332.831,0.00000541200119,0,0.000004,0.0000018,-0.0000342,-0.0595318,-0.6780016,-0.3831933,3.5780184,25.053358,-36.0742117,255,0,0
63.5,331.336,331.336,0.00000546213847,0,0.0000027,0.0000018,-0.0000348,-0.0499496,-0.6766433,-0.3871618,1.8718475,25.2069301,-36.1010548,255,0,0
63.55,329.841,329.841,0.00000551274023,0,0.0000013,0.0000018,-0.0000354,-0.0403588,-0.6755674,-0.3899495,0.1608483,25.3104869,-36.0817174,255,0,0
63.6,328.345,328.345,0.00000556381077,0,-2e-7,0.0000017,-0.0000359,-0.0307489,-0.6747881,-0.3915575,-1.5515092,25.3633167,-36.0165194,255,0,0
63.65,326.85,326.85,0.00000561535444,0,-0.0000016,0.0000016,-0.0000364,-0.0211097,-0.6743139,-0.3919875,-3.2617517,25.3651257,-35.9057639,255,0,0
63.7,325.355,325.355,0.00000566737561,0,-0.000003,0.0000015,-0.0000369,-0.0114308,-0.6741479,-0.3912416,-4.9664141,25.3160382,-35.7497319,255,0,0
63.75,323.86,323.86,0.0000057198787,0,-0.0000043,0.0000013,-0.0000373,-0.001702,-0.6742878,-0.3893227,-6.6620522,25.2165951,-35.5486814,255,0,0
63.8,322.364,322.364,0.00000577286819,0,-0.0000057,0.0000012,-0.0000376,0.0080866,-0.6747258,-0.3862341,-8.3452538,25.0677498,-35.3028478,255,0,0
63.85,320.869,320.869,0.00000582634858,0,-0.000007,0.000001,-0.000038,0.0179449,-0.6754487,-0.3819796,-10.012651,24.8708619,-35.0124488,255,0,0
63.9,319.374,319.374,0.00000588032442,0,-0.0000083,9e-7,-0.0000382,0.0278826,-0.6764379,-0.3765637,-11.6609313,24.6276893,-34.677692,255,0,0
63.95,317.878,317.878,0.0000059348003,0,-0.0000095,7e-7,-0.0000384,0.0379088,-0.6776697,-0.3699919,-13.2868489,24.3403779,-34.2987849,255,0,0
64,316.383,316.383,0.00000598978084,0,-0.0000108,5e-7,-0.0000386,0.0480324,-0.6791153,-0.3622703,-14.8872356,24.011449,-33.8759484,255,0,0
64.05,314.888,314.888,0.00000604527073,0,-0.000012,4e-7,-0.0000387,0.0582622,-0.6807408,-0.3534063,-16.459011,23.643785,-33.4094322,255,0,0
64.1,313.392,313.392,0.00000610127468,0,-0.0000132,2e-7,-0.0000387,0.0686062,-0.6825074,-0.3434083,-17.999193,23.2406127,-32.8995328,255,0,0
64.15,311.897,311.897,0.00000615779746,0,-0.0000145,0,-0.0000387,0.079072,-0.6843719,-0.3322866,-19.5049066,22.8054838,-32.3466133,255,0,0
64.2,310.402,310.402,0.00000621484387,0,-0.0000158,-2e-7,-0.0000386,0.0896668,-0.6862863,-0.3200528,-20.9733935,22.3422544,-31.7511253,255,0,0
64.25,308.907,308.907,0.00000627241877,0,-0.0000171,-5e-7,-0.0000385,0.1003974,-0.6881988,-0.3067208,-22.4020204,21.855061,-31.1136313,255,0,0
64.3,307.411,307.411,0.00000633052704,0,-0.0000185,-7e-7,-0.0000383,0.1112696,-0.6900534,-0.2923069,-23.7882864,21.3482946,-30.4348291,255,0,0
64.35,305.916,305.916,0.00000638917364,0,-0.00002,-0.000001,-0.000038,0.1222891,-0.6917903,-0.2768296,-25.1298308,20.8265726,-29.7155758,255,0,0
64.4,304.421,304.421,0.00000644836354,0,-0.0000215,-0.0000014,-0.0000377,0.1334605,-0.6933467,-0.2603108,-26.424439,20.294708,-28.9569126,255,0,0
64.45,302.925,302.925,0.00000650810178,0,-0.0000231,-0.0000018,-0.0000373,0.1447883,-0.6946564,-0.2427752,-27.6700487,19.7576766,-28.1600888,255,0,0
64.5,301.43,301.43,0.00000656839344,0,-0.0000248,-0.0000022,-0.0000368,0.1562757,-0.695651,-0.2242514,-28.8647548,19.2205815,-27.3265856,255,0,0
64.55,299.935,299.935,0.00000662924365,0,-0.0000265,-0.0000027,-0.0000363,0.1679257,-0.6962595,-0.2047716,-30.006814,18.6886157,-26.4581379,255,0,0
64.6,298.439,298.439,0.00000669065759,0,-0.0000282,-0.0000033,-0.0000357,0.1797403,-0.6964093,-0.1843722,-31.0946481,18.1670226,-25.5567551,255,0,0
64.65,296.944,296.944,0.00000675264046,0,-0.00003,-0.000004,-0.000035,0.191721,-0.6960265,-0.1630941,-32.1268471,17.6610542,-24.6247394,255,0,0
64.7,295.449,295.449,0.00000681519756,0,-0.0000318,-0.0000047,-0.0000342,0.2038685,-0.6950364,-0.1409829,-33.1021717,17.1759279,-23.6647015,255,0,0
64.75,293.953,293.953,0.00000687833418,0,-0.0000336,-0.0000054,-0.0000334,0.2161825,-0.6933641,-0.1180891,-34.0195538,16.7167814,-22.6795735,255,0,0
64.8,292.458,292.458,0.00000694205571,0,-0.0000353,-0.0000062,-0.0000325,0.2286623,-0.6909349,-0.0944684,-34.8780981,16.2886269,-21.6726179,255,0,0
64.85,290.963,290.963,0.00000700636757,0,-0.000037,-0.000007,-0.0000315,0.2413063,-0.687675,-0.0701819,-35.6770817,15.8963036,-20.6474331,255,0,0
64.9,289.468,289.468,0.00000707127521,0,-0.0000386,-0.0000078,-0.0000305,0.2541121,-0.6835124,-0.045296,-36.4159534,15.5444304,-19.6079547,255,0,0
64.95,287.972,287.972,0.00000713678416,0,-0.0000401,-0.0000086,-0.0000294,0.2670768,-0.6783769,-0.0198827,-37.0943321,15.2373575,-18.5584522,255,0,0
65,286.477,286.477,0.0000072029,0,-0.0000415,-0.0000093,-0.0000282,0.2801967,-0.6722012,0.0059803,-37.712005,14.9791193,-17.5035207,255,0,0
65.05,284.67,284.67,0.00000728278556,0,-0.0000428,-0.00001,-0.000027,0.2940738,-0.6647202,0.0321464,-38.2688695,14.7730689,-16.4484836,255,0,0
65.1,282.863,282.863,0.00000736355711,0,-0.000044,-0.0000107,-0.0000257,0.3080772,-0.6560604,0.0585875,-38.7650105,14.6221899,-15.3989651,255,0,0
65.15,281.055,281.055,0.00000744522447,0,-0.000045,-0.0000113,-0.0000244,0.3221995,-0.6461669,0.0852058,-39.2007442,14.5293436,-14.3604511,255,0,0
65.2,279.248,279.248,0.00000752779759,0,-0.000046,-0.0000117,-0.000023,0.3364325,-0.6349912,0.111898,-39.5765474,14.4968845,-13.3386719,255,0,0
65.25,277.441,277.441,0.0000076112865,0,-0.0000469,-0.0000121,-0.0000216,0.3507678,-0.622491,0.138556,-39.8930516,14.5266212,-12.3395675,255,0,0
65.3,275.634,275.634,0.00000769570137,0,-0.0000478,-0.0000123,-0.0000201,0.365196,-0.6086315,0.1650672,-40.1510372,14.6197809,-11.3692477,255,0,0
65.35,273.827,273.827,0.00000778105247,0,-0.0000486,-0.0000123,-0.0000186,0.3797072,-0.5933862,0.1913147,-40.3514275,14.7769773,-10.4339473,255,0,0
65.4,272.02,272.02,0.00000786735017,0,-0.0000493,-0.0000123,-0.0000171,0.3942908,-0.5767368,0.2171783,-40.4952814,14.9981852,-9.5399765,255,0,0
65.45,270.212,270.212,0.00000795460498,0,-0.0000501,-0.000012,-0.0000156,0.4089358,-0.5586745,0.2425348,-40.5837869,15.2827191,-8.6936678,255,0,0
65.5,268.405,268.405,0.00000804282751,0,-0.0000509,-0.0000116,-0.0000141,0.4236305,-0.5392004,0.2672587,-40.618253,15.6292183,-7.9013192,255,0,0
65.55,266.598,266.598,0.00000813202849,0,-0.0000517,-0.0000111,-0.0000126,0.4383628,-0.5183255,0.2912234,-40.6001026,16.0356392,-7.1691342,255,0,0
65.6,264.791,264.791,0.00000822221878,0,-0.0000526,-0.0000104,-0.0000112,0.45312,-0.496072,0.3143013,-40.5308638,16.4992532,-6.5031601,255,0,0
65.65,262.984,262.984,0.00000831340934,0,-0.0000535,-0.0000095,-0.0000097,0.4678892,-0.4724726,0.3363655,-40.4121625,17.0166524,-5.9092243,255,0,0
65.7,261.176,261.176,0.00000840561128,0,-0.0000545,-0.0000086,-0.0000083,0.4826568,-0.4475715,0.35729,-40.2457138,17.5837628,-5.3928706,255,0,0
65.75,259.369,259.369,0.00000849883581,0,-0.0000555,-0.0000075,-0.000007,0.497409,-0.4214242,0.3769514,-40.0333137,18.1958648,-4.9592952,255,0,0
65.8,257.562,257.562,0.00000859309427,0,-0.0000565,-0.0000063,-0.0000057,0.5121317,-0.3940977,0.3952295,-39.7768306,18.8476207,-4.6132836,255,0,0
65.85,255.755,255.755,0.00000868839812,0,-0.0000576,-0.000005,-0.0000045,0.5268105,-0.3656702,0.4120083,-39.4781973,19.5331104,-4.3591502,255,0,0
65.9,253.948,253.948,0.00000878475896,0,-0.0000586,-0.0000037,-0.0000033,0.5414307,-0.3362313,0.4271775,-39.1394025,20.2458738,-4.20068,255,0,0
65.95,252.141,252.141,0.00000888218852,0,-0.0000596,-0.0000023,-0.0000023,0.5559774,-0.3058812,0.4406333,-38.7624826,20.9789601,-4.1410742,255,0,0
66,250.333,250.333,0.00000898069865,0,-0.0000606,-9e-7,-0.0000014,0.5704355,-0.2747307,0.4522793,-38.3495134,21.7249839,-4.1829007,255,0,0
66.05,248.526,248.526,0.00000908030133,0,-0.0000615,5e-7,-5e-7,0.5847898,-0.2429008,0.4620281,-37.902603,22.4761866,-4.3280497,255,0,0
66.1,246.719,246.719,0.00000918100867,0,-0.0000622,0.0000019,2e-7,0.5990252,-0.2105213,0.4698018,-37.423883,23.2245039,-4.5776949,255,0,0
66.15,244.912,244.912,0.00000928283294,0,-0.0000629,0.0000033,7e-7,0.6131261,-0.1777308,0.4755331,-36.915502,23.9616374,-4.9322626,255,0,0
66.2,243.105,243.105,0.00000938578651,0,-0.0000634,0.0000047,0.0000012,0.6270774,-0.1446757,0.4791665,-36.3796179,24.67913,-5.391407,255,0,0
66.25,241.298,241.298,0.00000948988191,0,-0.0000638,0.0000061,0.0000014,0.6408635,-0.1115088,0.4806587,-35.8183911,25.3684446,-5.9539941,255,0,0
66.3,239.49,239.49,0.00000959513181,0,-0.0000641,0.0000074,0.0000016,0.6544693,-0.0783886,0.4799798,-35.2339777,26.0210441,-6.618093,255,0,0
66.35,237.683,237.683,0.00000970154901,0,-0.0000642,0.0000087,0.0000015,0.6678795,-0.045478,0.4771134,-34.6285238,26.6284733,-7.3809768,255,0,0
66.4,235.876,235.876,0.00000980914646,0,-0.0000642,0.00001,0.0000013,0.6810789,-0.012943,0.4720577,-34.0041589,27.18244,-8.2391305,255,0,0
66.45,234.069,234.069,0.00000991793724,0,-0.0000641,0.0000113,0.000001,0.6940527,0.0190484,0.4648257,-33.3629906,27.6748958,-9.1882691,255,0,0
66.5,232.262,232.262,0.0000100279346,0,-0.0000639,0.0000125,4e-7,0.7067861,0.050328,0.4554453,-32.7070993,28.0981142,-10.2233628,255,0,0
66.55,230.454,230.454,0.0000101391519,0,-0.0000637,0.0000137,-3e-7,0.7192644,0.0807285,0.4439598,-32.0385335,28.4447662,-11.3386711,255,0,0
66.6,228.647,228.647,0.0000102516027,0,-0.0000634,0.0000149,-0.0000011,0.7314734,0.1100849,0.4304275,-31.3593052,28.7079918,-12.5277844,255,0,0
66.65,226.84,226.84,0.0000103653007,0,-0.0000632,0.0000161,-0.0000022,0.7433989,0.1382363,0.414922,-30.6713858,28.8814666,-13.783673,255,0,0
66.7,225.033,225.033,0.0000104802596,0,-0.000063,0.0000172,-0.0000033,0.7550271,0.1650272,0.3975316,-29.9767023,28.9594627,-15.0987429,255,0,0
66.75,223.226,223.226,0.0000105964935,0,-0.0000628,0.0000183,-0.0000047,0.7663445,0.1903087,0.378359,-29.277134,28.9369036,-16.4648975,255,0,0
66.8,221.419,221.419,0.0000107140166,0,-0.0000627,0.0000194,-0.0000062,0.777338,0.2139404,0.3575205,-28.5745097,28.8094113,-17.873604,255,0,0
66.85,219.611,219.611,0.0000108328431,0,-0.0000627,0.0000204,-0.0000078,0.7879946,0.2357913,0.3351455,-27.8706049,28.5733468,-19.3159652,255,0,0
66.9,217.804,217.804,0.0000109529874,0,-0.0000627,0.0000214,-0.0000095,0.798302,0.2557414,0.3113757,-27.1671395,28.2258417,-20.7827938,255,0,0
66.95,215.997,215.997,0.0000110744642,0,-0.0000629,0.0000223,-0.0000114,0.8082479,0.2736829,0.2863637,-26.4657758,27.7648222,-22.2646898,255,0,0
67,214.19,214.19,0.0000111972883,0,-0.0000631,0.0000231,-0.0000134,0.8178208,0.2895208,0.260272,-25.7681175,27.1890244,-23.7521185,255,0,0
67.05,212.383,212.383,0.0000113214747,0,-0.0000634,0.0000237,-0.0000154,0.8270092,0.3031746,0.2332721,-25.0757077,26.498001,-25.2354903,255,0,0
67.1,210.575,210.575,0.0000114470383,0,-0.0000638,0.0000243,-0.0000176,0.8358024,0.3145787,0.2055427,-24.3900281,25.6921201,-26.7052392,255,0,0
67.15,208.768,208.768,0.0000115739945,0,-0.0000641,0.0000246,-0.0000198,0.8441898,0.3236833,0.1772683,-23.7124989,24.7725551,-28.1518997,255,0,0
67.2,206.961,206.961,0.0000117023588,0,-0.0000645,0.0000248,-0.000022,0.8521614,0.3304546,0.1486379,-23.0444777,23.7412675,-29.5661822,255,0,0
67.25,205.154,205.154,0.0000118321467,0,-0.0000648,0.0000248,-0.0000243,0.8597077,0.334876,0.1198434,-22.3872597,22.6009813,-30.9390451,255,0,0
67.3,203.347,203.347,0.0000119633741,0,-0.0000651,0.0000246,-0.0000266,0.8668195,0.3369474,0.0910777,-21.7420779,21.3551515,-32.2617621,255,0,0
67.35,201.54,201.54,0.0000120960569,0,-0.0000652,0.0000241,-0.0000288,0.8734883,0.3366859,0.0625335,-21.110103,20.0079257,-33.5259862,255,0,0
67.4,199.732,199.732,0.0000122302112,0,-0.0000653,0.0000234,-0.0000311,0.8797057,0.3341255,0.0344012,-20.4924446,18.5640996,-34.723808,255,0,0
67.45,197.925,197.925,0.0000123658534,0,-0.0000653,0.0000223,-0.0000333,0.8854641,0.3293169,0.0068676,-19.8901513,17.0290685,-35.847808,255,0,0
67.5,196.118,196.118,0.000012503,0,-0.0000651,0.000021,-0.0000354,0.8907562,0.322327,-0.0198856,-19.3042119,15.4087739,-36.8911034,255,0,0
67.55,194.037,194.037,0.0000126682216,0,-0.0000648,0.0000194,-0.0000375,0.8955752,0.3132384,-0.0456838,-18.7355564,13.7096466,-37.8473884,255,0,0
67.6,191.955,191.955,0.0000128356265,0,-0.0000644,0.0000176,-0.0000395,0.8999148,0.3021486,-0.0703605,-18.1850571,11.9385477,-38.7109676,255,0,0
67.65,189.874,189.874,0.0000130052436,0,-0.0000639,0.0000155,-0.0000413,0.9037692,0.2891691,-0.0937587,-17.6535298,10.1027074,-39.4767836,255,0,0
67.7,187.792,187.792,0.0000131771021,0,-0.0000633,0.0000131,-0.0000431,0.9071329,0.2744246,-0.1157326,-17.1417356,8.2096626,-40.1404372,255,0,0
67.75,185.711,185.711,0.0000133512316,0,-0.0000627,0.0000105,-0.0000447,0.9100011,0.2580514,-0.1361482,-16.6503817,6.2671942,-40.6982015,255,0,0
67.8,183.629,183.629,0.0000135276622,0,-0.0000621,0.0000076,-0.0000461,0.9123693,0.2401966,-0.1548847,-16.1801235,4.2832653,-41.1470295,255,0,0
67.85,181.548,181.548,0.0000137064242,0,-0.0000616,0.0000046,-0.0000474,0.9142335,0.2210166,-0.1718354,-15.7315659,2.2659596,-41.4845561,255,0,0
67.9,179.466,179.466,0.0000138875485,0,-0.0000611,0.0000015,-0.0000485,0.9155902,0.2006758,-0.1869081,-15.3052648,0.2234219,-41.7090938,255,0,0
67.95,177.385,177.385,0.0000140710662,0,-0.0000607,-0.0000018,-0.0000494,0.9164363,0.1793448,-0.2000262,-14.9017289,-1.8361996,-41.8196233,255,0,0
68,175.303,175.303,0.0000142570091,0,-0.0000604,-0.0000051,-0.0000501,0.9167692,0.157199,-0.2111285,-14.5214213,-3.9048076,-41.8157796,255,0,0
68.05,173.222,173.222,0.0000144454091,0,-0.0000602,-0.0000085,-0.0000506,0.9165867,0.1344176,-0.2201702,-14.164761,-5.9744086,-41.6978328,255,0,0
68.1,171.14,171.14,0.0000146362988,0,-0.0000602,-0.0000119,-0.0000509,0.915887,0.1111811,-0.2271225,-13.8321244,-8.0371604,-41.466666,255,0,0
68.15,169.059,169.059,0.0000148297109,0,-0.0000603,-0.0000153,-0.0000509,0.9146689,0.0876706,-0.2319726,-13.5238473,-10.0854182,-41.1237486,255,0,0
68.2,166.977,166.977,0.000015025679,0,-0.0000606,-0.0000186,-0.0000508,0.9129315,0.0640656,-0.2347239,-13.2402258,-12.1117753,-40.6711079,255,0,0
68.25,164.896,164.896,0.0000152242366,0,-0.000061,-0.0000219,-0.0000504,0.9106743,0.0405433,-0.235395,-12.981518,-14.1091007,-40.1112968,255,0,0
68.3,162.814,162.814,0.0000154254181,0,-0.0000615,-0.000025,-0.0000499,0.9078973,0.0172763,-0.2340199,-12.7479455,-16.070573,-39.4473608,255,0,0
68.35,160.733,160.733,0.0000156292581,0,-0.0000621,-0.000028,-0.0000491,0.9046009,-0.0055679,-0.2306469,-12.5396947,-17.9897097,-38.6828028,255,0,0
68.4,158.651,158.651,0.0000158357918,0,-0.0000627,-0.0000309,-0.0000481,0.9007857,-0.0278288,-0.2253381,-12.3569177,-19.8603933,-37.8215467,255,0,0
68.45,156.57,156.57,0.0000160450547,0,-0.0000633,-0.0000336,-0.0000468,0.8964531,-0.0493537,-0.2181683,-12.1997338,-21.6768933,-36.8679007,255,0,0
68.5,154.488,154.488,0.000016257083,0,-0.000064,-0.0000362,-0.0000454,0.8916045,-0.0699988,-0.2092243,-12.0682304,-23.4338849,-35.8265199,255,0,0
68.55,152.407,152.407,0.0000164719131,0,-0.0000645,-0.0000386,-0.0000438,0.886242,-0.0896303,-0.1986037,-11.9624642,-25.1264634,-34.7023687,255,0,0
68.6,150.325,150.325,0.0000166895821,0,-0.000065,-0.0000409,-0.000042,0.8803678,-0.1081251,-0.186414,-11.8824614,-26.7501567,-33.5006844,255,0,0
68.65,148.244,148.244,0.0000169101275,0,-0.0000654,-0.0000431,-0.0000401,0.8739847,-0.1253714,-0.172771,-11.8282195,-28.3009328,-32.2269398,255,0,0
68.7,146.162,146.162,0.0000171335873,0,-0.0000657,-0.0000451,-0.0000379,0.8670958,-0.1412693,-0.1577979,-11.7997067,-29.7752066,-30.8868077,255,0,0
68.75,144.081,144.081,0.00001736,0,-0.0000659,-0.000047,-0.0000356,0.8597045,-0.1557314,-0.1416243,-11.7968637,-31.1698417,-29.4861259,255,0,0
68.8,141.792,141.792,0.0000176253525,0,-0.000066,-0.0000488,-0.0000332,0.8518147,-0.1686829,-0.1243842,-11.8196032,-32.4821517,-28.0308631,255,0,0
68.85,139.503,139.503,0.000017894761,0,-0.000066,-0.0000505,-0.0000306,0.8434304,-0.1800619,-0.1062155,-11.8678106,-33.7098975,-26.5270857,255,0,0
68.9,137.213,137.213,0.0000181682875,0,-0.0000659,-0.0000521,-0.000028,0.8345563,-0.1898192,-0.0872582,-11.9413444,-34.8512838,-24.9809267,255,0,0
68.95,134.924,134.924,0.0000184459949,0,-0.0000658,-0.0000536,-0.0000252,0.8251972,-0.1979185,-0.0676537,-12.0400359,-35.9049527,-23.3985547,255,0,0
69,132.635,132.635,0.0000187279471,0,-0.0000657,-0.000055,-0.0000224,0.8153582,-0.2043362,-0.0475431,-12.1636895,-36.8699759,-21.7861453,255,0,0
69.05,130.346,130.346,0.0000190142091,0,-0.0000656,-0.0000563,-0.0000195,0.805045,-0.2090607,-0.0270665,-12.3120829,-37.7458455,-20.1498533,255,0,0
69.1,128.056,128.056,0.0000193048466,0,-0.0000655,-0.0000576,-0.0000165,0.7942634,-0.2120926,-0.0063615,-12.4849661,-38.5324623,-18.495786,255,0,0
69.15,125.767,125.767,0.0000195999267,0,-0.0000656,-0.0000587,-0.0000135,0.7830196,-0.2134436,0.0144373,-12.6820621,-39.230124,-16.8299789,255,0,0
69.2,123.478,123.478,0.0000198995171,0,-0.0000658,-0.0000598,-0.0000105,0.7713201,-0.2131363,0.0351997,-12.9030658,-39.8395111,-15.1583715,255,0,0
69.25,121.189,121.189,0.0000202036868,0,-0.0000662,-0.0000607,-0.0000074,0.7591718,-0.2112035,0.0558004,-13.1476441,-40.3616721,-13.486786,255,0,0
69.3,118.899,118.899,0.0000205125059,0,-0.0000668,-0.0000615,-0.0000044,0.7465819,-0.2076873,0.0761201,-13.4154352,-40.7980076,-11.8209059,255,0,0
69.35,116.61,116.61,0.0000208260453,0,-0.0000675,-0.0000621,-0.0000014,0.7335578,-0.2026387,0.0960458,-13.7060479,-41.1502528,-10.1662574,255,0,0
69.4,114.321,114.321,0.0000211443773,0,-0.0000684,-0.0000626,0.0000015,0.7201073,-0.1961163,0.1154716,-14.0190612,-41.42046,-8.5281909,255,0,0
69.45,112.032,112.032,0.0000214675751,0,-0.0000695,-0.0000629,0.0000044,0.7062385,-0.1881859,0.1342994,-14.3540235,-41.6109794,-6.9118655,255,0,0
69.5,109.742,109.742,0.000021795713,0,-0.0000707,-0.0000629,0.0000073,0.6919597,-0.1789194,0.1524387,-14.7104522,-41.7244394,-5.3222333,255,0,0
69.55,107.453,107.453,0.0000221288667,0,-0.0000721,-0.0000628,0.0000101,0.6772798,-0.168394,0.1698075,-15.0878322,-41.7637265,-3.7640269,255,0,0
69.6,105.164,105.164,0.0000224671126,0,-0.0000735,-0.0000624,0.0000128,0.6622076,-0.1566915,0.1863324,-15.4856161,-41.7319637,-2.2417465,255,0,0
69.65,102.875,102.875,0.0000228105288,0,-0.000075,-0.0000617,0.0000153,0.6467525,-0.1438969,0.2019483,-15.9032228,-41.632489,-0.7596505,255,0,0
69.7,100.585,100.585,0.0000231591942,0,-0.0000764,-0.0000609,0.0000178,0.630924,-0.1300985,0.216599,-16.3400366,-41.4688333,0.6782541,255,0,0
69.75,98.296,98.296,0.000023513189,0,-0.0000779,-0.0000597,0.0000202,0.6147319,-0.1153861,0.230237,-16.795407,-41.2446974,2.0682185,255,0,0
69.8,96.007,96.007,0.0000238725947,0,-0.0000792,-0.0000584,0.0000224,0.5981864,-0.0998507,0.2428233,-17.2686475,-40.9639295,3.406758,255,0,0
69.85,93.718,93.718,0.0000242374941,0,-0.0000805,-0.0000568,0.0000245,0.5812979,-0.0835839,0.2543273,-17.7590349,-40.6305011,4.6906563,255,0,0
69.9,91.428,91.428,0.000024607971,0,-0.0000816,-0.000055,0.0000265,0.564077,-0.0666768,0.2647264,-18.2658086,-40.2484844,5.916968,255,0,0
69.95,89.139,89.139,0.0000249841108,0,-0.0000827,-0.000053,0.0000283,0.5465348,-0.0492196,0.2740062,-18.7881702,-39.822028,7.0830194,255,0,0
70,86.85,86.85,0.000025366,0,-0.0000835,-0.0000509,0.00003,0.5286823,-0.0313008,0.2821598,-19.3252825,-39.3553341,8.1864085,255,255,0
70.05,85.49,85.49,0.0000256297717,0,-0.0001115,-0.0000644,0.0000417,0.510531,-0.0130068,0.2891872,-19.8754732,-38.8510781,9.2246334,255,255,0
70.1,84.13,84.13,0.0000258962863,0,-0.0001396,-0.0000762,0.0000541,0.4920927,0.0055785,0.2950955,-20.4385774,-38.3150977,10.196119,255,255,0
70.15,82.77,82.77,0.0000261655722,0,-0.0001676,-0.0000862,0.0000668,0.4733792,0.0243746,0.2998982,-21.0136381,-37.7516188,11.0992685,255,255,0
70.2,81.41,81.41,0.0000264376584,0,-0.0001956,-0.0000946,0.0000799,0.4544029,0.0433043,0.3036144,-21.5996581,-37.1648281,11.9327399,255,255,0
70.25,80.05,80.05,0.0000267125739,0,-0.0002236,-0.0001014,0.0000931,0.435176,0.0622944,0.306269,-22.1956003,-36.5588516,12.6954391,255,255,0
70.3,78.69,78.69,0.0000269903481,0,-0.0002518,-0.0001068,0.0001062,0.4157112,0.0812759,0.3078915,-22.8003874,-35.9377334,13.386511,255,255,0
70.35,77.33,77.33,0.0000272710108,0,-0.0002803,-0.0001109,0.0001192,0.3960214,0.1001839,0.3085161,-23.4129023,-35.3054151,14.0053298,255,255,0
70.4,75.97,75.97,0.000027554592,0,-0.0003092,-0.0001139,0.0001318,0.3761195,0.1189583,0.308181,-24.0319881,-34.6657169,14.5514882,255,255,0
70.45,74.61,74.61,0.0000278411221,0,-0.0003389,-0.0001159,0.0001439,0.356019,0.1375437,0.3069279,-24.6564488,-34.0223184,15.0247858,255,255,0
70.5,73.25,73.25,0.0000281306316,0,-0.0003694,-0.0001173,0.0001554,0.3357331,0.1558894,0.3048013,-25.2850499,-33.3787415,15.4252169,255,255,0
70.55,71.89,71.89,0.0000284231517,0,-0.0004011,-0.000118,0.0001661,0.3152756,0.1739496,0.3018487,-25.9165191,-32.7383336,15.7529574,255,255,0
70.6,70.53,70.53,0.0000287187136,0,-0.000434,-0.0001184,0.0001759,0.2946602,0.1916833,0.2981193,-26.5495474,-32.1042523,16.0083519,255,255,0
70.65,69.17,69.17,0.000029017349,0,-0.0004682,-0.0001184,0.0001847,0.2739008,0.2090542,0.2936643,-27.1827901,-31.4794511,16.1918998,255,255,0
70.7,67.81,67.81,0.0000293190897,0,-0.0005038,-0.0001182,0.0001923,0.2530116,0.2260308,0.2885362,-27.8148682,-30.8666665,16.3042415,255,255,0
